id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG,emission_target_formula,emission_target,emission_target_wd,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2016,GWP,Value 2016,GWP_id
25,Scope1,Fuels,Gaseous fuels,LNG,,Volume,Gaseous_fuels_LNG,litres,https://www.wikidata.org/wiki/Q11582,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2288805390147606,,1.2288805390147606,
26,Scope1,Fuels,Gaseous fuels,LNG,,Volume,Gaseous_fuels_LNG,litres,https://www.wikidata.org/wiki/Q11582,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0017030427850021,28.0,6.082295660721786e-05,ch4_co2e_2014
27,Scope1,Fuels,Gaseous fuels,LNG,,Volume,Gaseous_fuels_LNG,litres,https://www.wikidata.org/wiki/Q11582,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2265326433731945,1.0,1.2265326433731945,co2_co2e_2014
28,Scope1,Fuels,Gaseous fuels,LNG,,Volume,Gaseous_fuels_LNG,litres,https://www.wikidata.org/wiki/Q11582,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0006448528565638,265.0,2.4334070059011323e-06,n2o_co2e_2014
29,Scope1,Fuels,Gaseous fuels,LNG,,Tonnes,Gaseous_fuels_LNG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2715.825991222621,,2715.825991222621,
30,Scope1,Fuels,Gaseous fuels,LNG,,Tonnes,Gaseous_fuels_LNG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3.763724554854776,28.0,0.1344187341019563,ch4_co2e_2014
31,Scope1,Fuels,Gaseous fuels,LNG,,Tonnes,Gaseous_fuels_LNG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2710.63714185476,1.0,2710.63714185476,co2_co2e_2014
32,Scope1,Fuels,Gaseous fuels,LNG,,Tonnes,Gaseous_fuels_LNG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.4251248130061496,265.0,0.005377829483042074,n2o_co2e_2014
33,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Gross CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.214577273556799,,0.214577273556799,
34,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Gross CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001850198166121,28.0,6.607850593289285e-06,ch4_co2e_2014
35,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Gross CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.2141903857837209,1.0,0.2141903857837209,co2_co2e_2014
36,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Gross CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002018679564659,265.0,7.617658734562264e-07,n2o_co2e_2014
37,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Net CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.2304061779843219,,0.2304061779843219,
38,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Net CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001986683309482,28.0,7.095297533864286e-06,ch4_co2e_2014
39,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Net CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.2299907503314945,1.0,0.2299907503314945,co2_co2e_2014
40,Scope1,Fuels,Gaseous fuels,LPG,,Energy - Net CV,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.000216759321879,265.0,8.179597052037736e-07,n2o_co2e_2014
41,Scope1,Fuels,Gaseous fuels,LPG,,Volume,Gaseous_fuels_LPG,litres,https://www.wikidata.org/wiki/Q11582,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.505016365751897,,1.505016365751897,
42,Scope1,Fuels,Gaseous fuels,LPG,,Volume,Gaseous_fuels_LPG,litres,https://www.wikidata.org/wiki/Q11582,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0012977043065837,28.0,4.6346582377989285e-05,ch4_co2e_2014
43,Scope1,Fuels,Gaseous fuels,LPG,,Volume,Gaseous_fuels_LPG,litres,https://www.wikidata.org/wiki/Q11582,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.502302786533836,1.0,1.502302786533836,co2_co2e_2014
44,Scope1,Fuels,Gaseous fuels,LPG,,Volume,Gaseous_fuels_LPG,litres,https://www.wikidata.org/wiki/Q11582,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0014158749114769,265.0,5.342924194252453e-06,n2o_co2e_2014
45,Scope1,Fuels,Gaseous fuels,LPG,,Tonnes,Gaseous_fuels_LPG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2941.780239316945,,2941.780239316945,
46,Scope1,Fuels,Gaseous fuels,LPG,,Tonnes,Gaseous_fuels_LPG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.536557722863861,28.0,0.09059134724513788,ch4_co2e_2014
47,Scope1,Fuels,Gaseous fuels,LPG,,Tonnes,Gaseous_fuels_LPG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2936.4761416983624,1.0,2936.4761416983624,co2_co2e_2014
48,Scope1,Fuels,Gaseous fuels,LPG,,Tonnes,Gaseous_fuels_LPG,tonnes,https://www.wikidata.org/wiki/Q191118,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.767539895718508,265.0,0.010443546776296256,n2o_co2e_2014
49,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Gross CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1839968181812754,,0.1839968181812754,
50,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Gross CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002549917943351,28.0,9.106849797682143e-06,ch4_co2e_2014
51,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Gross CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1836452743869402,1.0,0.1836452743869402,co2_co2e_2014
52,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Gross CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9.655199999992272e-05,265.0,3.6434716981102913e-07,n2o_co2e_2014
53,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Net CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.2044409090903059,,0.2044409090903059,
54,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Net CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002833242159279,28.0,1.0118721997425e-05,ch4_co2e_2014
55,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Net CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.204050304874378,1.0,0.204050304874378,co2_co2e_2014
56,Scope1,Fuels,Gaseous fuels,Natural gas,,Energy - Net CV,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001072799999999,265.0,4.048301886788679e-07,n2o_co2e_2014
57,Scope1,Fuels,Gaseous fuels,Natural gas,,Volume,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.0283825371943944,,2.0283825371943944,
58,Scope1,Fuels,Gaseous fuels,Natural gas,,Volume,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0028110317769071,28.0,0.00010039399203239643,ch4_co2e_2014
59,Scope1,Fuels,Gaseous fuels,Natural gas,,Volume,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.0245071153227734,1.0,2.0245071153227734,co2_co2e_2014
60,Scope1,Fuels,Gaseous fuels,Natural gas,,Volume,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0010643900947139,265.0,4.0165663951467925e-06,n2o_co2e_2014
61,Scope1,Fuels,Gaseous fuels,Natural gas,,Tonnes,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2715.825991222621,,2715.825991222621,
62,Scope1,Fuels,Gaseous fuels,Natural gas,,Tonnes,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3.763724554854776,28.0,0.1344187341019563,ch4_co2e_2014
63,Scope1,Fuels,Gaseous fuels,Natural gas,,Tonnes,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2710.63714185476,1.0,2710.63714185476,co2_co2e_2014
64,Scope1,Fuels,Gaseous fuels,Natural gas,,Tonnes,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.4251248130061496,265.0,0.005377829483042074,n2o_co2e_2014
65,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Gross CV,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1884672396787619,,0.1884672396787619,
