id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM (simple),UOM,UOM_wd,Lookup,GHG,emission_target_formula,emission_target,emission_target_wd,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2021,GWP,Value 2021,GWP_id
2097,Scope3,Material use,Construction,Insulation,,Closed-loop source,Construction_Insulation,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Insulation,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1852.0887747714216,,1852.0887747714216,
2098,Scope3,Material use,Construction,Metals,,Primary material production,Construction_Metals,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metals,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3975.823373347368,,3975.823373347368,
2099,Scope3,Material use,Construction,Metals,,Closed-loop source,Construction_Metals,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metals,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1571.2703708,,1571.2703708,
2100,Scope3,Material use,Construction,Soils,,Closed-loop source,Construction_Soils,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Soils,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.9891416,,0.9891416,
2101,Scope3,Material use,Construction,Mineral oil,,Primary material production,Construction_Mineral_oil,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Mineral oil,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1401.0,,1401.0,
2102,Scope3,Material use,Construction,Mineral oil,,Closed-loop source,Construction_Mineral_oil,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Mineral oil,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,676.0,,676.0,
2103,Scope3,Material use,Construction,Plasterboard,,Primary material production,Construction_Plasterboard,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plasterboard,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,120.05,,120.05,
2104,Scope3,Material use,Construction,Plasterboard,,Closed-loop source,Construction_Plasterboard,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plasterboard,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,32.17,,32.17,
2105,Scope3,Material use,Construction,Tyres,,Primary material production,Construction_Tyres,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Tyres,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3335.5718997142853,,3335.5718997142853,
2106,Scope3,Material use,Construction,Tyres,,Re-used,Construction_Tyres,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Tyres,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,731.217889848,,731.217889848,
2107,Scope3,Material use,Construction,Tyres,,Open-loop source,Construction_Tyres,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Tyres,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,308.400153768,,308.400153768,
2108,Scope3,Material use,Construction,Wood,,Primary material production,Construction_Wood,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Wood,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,312.6117801729025,,312.6117801729025,
2109,Scope3,Material use,Construction,Wood,,Re-used,Construction_Wood,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Wood,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,38.54287911074685,,38.54287911074685,
2110,Scope3,Material use,Construction,Wood,,Open-loop source,Construction_Wood,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Wood,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,259.131511627907,,259.131511627907,
2111,Scope3,Material use,Construction,Wood,,Closed-loop source,Construction_Wood,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Wood,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,112.96968372342414,,112.96968372342414,
2112,Scope3,Material use,Other,Glass,,Primary material production,Other_Glass,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Glass,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1402.7666666666664,,1402.7666666666664,
2113,Scope3,Material use,Other,Glass,,Open-loop source,Other_Glass,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Glass,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,24.76,,24.76,
2114,Scope3,Material use,Other,Glass,,Closed-loop source,Other_Glass,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Glass,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,823.1895391853475,,823.1895391853475,
2115,Scope3,Material use,Other,Clothing,,Primary material production,Other_Clothing,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Clothing,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,22310.0,,22310.0,
2116,Scope3,Material use,Other,Clothing,,Re-used,Other_Clothing,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Clothing,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,152.24999999999997,,152.24999999999997,
2117,Scope3,Material use,Other,Clothing,,Open-loop source,Other_Clothing,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Clothing,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,152.24999999999997,,152.24999999999997,
2118,Scope3,Material use,Other,Food and drink,,Primary material production,Other_Food_and_drink,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Food and drink,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3701.403593051204,,3701.403593051204,
2119,Scope3,Material use,Organic,Compost derived from garden waste,,Primary material production,Organic_Compost_derived_from_garden_waste,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Compost derived from garden waste,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,113.3089069767442,,113.3089069767442,
2120,Scope3,Material use,Organic,Compost derived from food and garden waste,,Primary material production,Organic_Compost_derived_from_food_and_garden_waste,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Compost derived from food and garden waste,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,116.1255319767442,,116.1255319767442,
2121,Scope3,Material use,Electrical items,Electrical items - fridges and freezers,,Primary material production,Electrical_items_Electrical_items_-_fridges_and_freezers,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Electrical items - fridges and freezers,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4363.333333333334,,4363.333333333334,
2122,Scope3,Material use,Electrical items,Electrical items - large,,Primary material production,Electrical_items_Electrical_items_-_large,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Electrical items - large,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3267.0,,3267.0,
2123,Scope3,Material use,Electrical items,Electrical items - IT,,Primary material production,Electrical_items_Electrical_items_-_IT,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Electrical items - IT,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,24865.47556489753,,24865.47556489753,
2124,Scope3,Material use,Electrical items,Electrical items - small,,Primary material production,Electrical_items_Electrical_items_-_small,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Electrical items - small,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5647.945633995242,,5647.945633995242,
2125,Scope3,Material use,Electrical items,Batteries - Alkaline,,Primary material production,Electrical_items_Batteries_-_Alkaline,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Batteries - Alkaline,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4633.478260869565,,4633.478260869565,
2126,Scope3,Material use,Electrical items,Batteries - Li ion,,Primary material production,Electrical_items_Batteries_-_Li_ion,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Batteries - Li ion,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6308.0,,6308.0,
2127,Scope3,Material use,Electrical items,Batteries - NiMh,,Primary material production,Electrical_items_Batteries_-_NiMh,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Batteries - NiMh,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,28380.0,,28380.0,
2128,Scope3,Material use,Metal,Metal: aluminium cans and foil (excl. forming),,Primary material production,Metal_Metal:_aluminium_cans_and_foil_(excl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: aluminium cans and foil (excl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9122.6364,,9122.6364,
2129,Scope3,Material use,Metal,Metal: aluminium cans and foil (excl. forming),,Closed-loop source,Metal_Metal:_aluminium_cans_and_foil_(excl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: aluminium cans and foil (excl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,999.39628,,999.39628,
2130,Scope3,Material use,Metal,Metal: mixed cans,,Primary material production,Metal_Metal:_mixed_cans,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: mixed cans,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5268.5564,,5268.5564,
2131,Scope3,Material use,Metal,Metal: mixed cans,,Closed-loop source,Metal_Metal:_mixed_cans,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: mixed cans,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1473.7899568,,1473.7899568,
2132,Scope3,Material use,Metal,Metal: scrap metal,,Primary material production,Metal_Metal:_scrap_metal,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: scrap metal,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3682.68290015361,,3682.68290015361,
2133,Scope3,Material use,Metal,Metal: scrap metal,,Closed-loop source,Metal_Metal:_scrap_metal,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: scrap metal,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1633.1778227342547,,1633.1778227342547,
2134,Scope3,Material use,Metal,Metal: steel cans,,Primary material production,Metal_Metal:_steel_cans,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: steel cans,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3100.6364,,3100.6364,
2135,Scope3,Material use,Metal,Metal: steel cans,,Closed-loop source,Metal_Metal:_steel_cans,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Metal: steel cans,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1740.6364,,1740.6364,
2136,Scope3,Material use,Plastic,Plastics: average plastics,,Primary material production,Plastic_Plastics:_average_plastics,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastics,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3116.291563869618,,3116.291563869618,
2137,Scope3,Material use,Plastic,Plastics: average plastics,,Open-loop source,Plastic_Plastics:_average_plastics,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastics,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,599.9999999999999,,599.9999999999999,
2138,Scope3,Material use,Plastic,Plastics: average plastics,,Closed-loop source,Plastic_Plastics:_average_plastics,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastics,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2326.530279895238,,2326.530279895238,
2139,Scope3,Material use,Plastic,Plastics: average plastic film,,Primary material production,Plastic_Plastics:_average_plastic_film,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastic film,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2574.1647528352837,,2574.1647528352837,
2140,Scope3,Material use,Plastic,Plastics: average plastic film,,Open-loop source,Plastic_Plastics:_average_plastic_film,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastic film,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
2141,Scope3,Material use,Plastic,Plastics: average plastic film,,Closed-loop source,Plastic_Plastics:_average_plastic_film,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastic film,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1894.6286272087464,,1894.6286272087464,
2142,Scope3,Material use,Plastic,Plastics: average plastic rigid,,Primary material production,Plastic_Plastics:_average_plastic_rigid,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastic rigid,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3276.7069334313005,,3276.7069334313005,
2143,Scope3,Material use,Plastic,Plastics: average plastic rigid,,Open-loop source,Plastic_Plastics:_average_plastic_rigid,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastic rigid,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
2144,Scope3,Material use,Plastic,Plastics: average plastic rigid,,Closed-loop source,Plastic_Plastics:_average_plastic_rigid,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: average plastic rigid,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2748.832979579386,,2748.832979579386,
2145,Scope3,Material use,Plastic,Plastics: HDPE (incl. forming),,Primary material production,Plastic_Plastics:_HDPE_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: HDPE (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3269.838892211837,,3269.838892211837,
2146,Scope3,Material use,Plastic,Plastics: HDPE (incl. forming),,Open-loop source,Plastic_Plastics:_HDPE_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: HDPE (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
2147,Scope3,Material use,Plastic,Plastics: HDPE (incl. forming),,Closed-loop source,Plastic_Plastics:_HDPE_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: HDPE (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2350.616341700176,,2350.616341700176,
2148,Scope3,Material use,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Primary material production,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: LDPE and LLDPE (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2600.6364,,2600.6364,
2149,Scope3,Material use,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Open-loop source,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: LDPE and LLDPE (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
2150,Scope3,Material use,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Closed-loop source,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: LDPE and LLDPE (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1797.2226780767996,,1797.2226780767996,
2151,Scope3,Material use,Plastic,Plastics: PET (incl. forming),,Primary material production,Plastic_Plastics:_PET_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PET (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4032.3924975609766,,4032.3924975609766,
2152,Scope3,Material use,Plastic,Plastics: PET (incl. forming),,Open-loop source,Plastic_Plastics:_PET_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PET (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
2153,Scope3,Material use,Plastic,Plastics: PET (incl. forming),,Closed-loop source,Plastic_Plastics:_PET_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PET (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3125.2715672888985,,3125.2715672888985,
2154,Scope3,Material use,Plastic,Plastics: PP (incl. forming),,Primary material production,Plastic_Plastics:_PP_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PP (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3104.7269923344943,,3104.7269923344943,
2155,Scope3,Material use,Plastic,Plastics: PP (incl. forming),,Open-loop source,Plastic_Plastics:_PP_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PP (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
2156,Scope3,Material use,Plastic,Plastics: PP (incl. forming),,Closed-loop source,Plastic_Plastics:_PP_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PP (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2541.3132704112945,,2541.3132704112945,
2157,Scope3,Material use,Plastic,Plastics: PS (incl. forming),,Primary material production,Plastic_Plastics:_PS_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PS (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3777.9489,,3777.9489,
2158,Scope3,Material use,Plastic,Plastics: PS (incl. forming),,Open-loop source,Plastic_Plastics:_PS_(incl._forming),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Plastics: PS (incl. forming),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2021-01-01T00:00:00,2021-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,600.0,,600.0,
