id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM (simple),UOM,UOM_wd,Lookup,GHG,emission_target_formula,emission_target,emission_target_wd,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2020,GWP,Value 2020,GWP_id
363,Scope1,Fuels,Solid fuels,Coal (domestic),,Energy - Gross CV,Solid_fuels_Coal_(domestic),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (domestic) kWh (Gross CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.31459,1.0,0.31459,co2_co2e_2014
364,Scope1,Fuels,Solid fuels,Coal (domestic),,Energy - Gross CV,Solid_fuels_Coal_(domestic),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (domestic) kWh (Gross CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00438,265.0,1.6528301886792455e-05,n2o_co2e_2014
365,Scope1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,Solid_fuels_Coal_(domestic),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (domestic) kWh (Net CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.36276,,0.36276,
366,Scope1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,Solid_fuels_Coal_(domestic),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (domestic) kWh (Net CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.027,28.0,0.0009642857142857143,ch4_co2e_2014
367,Scope1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,Solid_fuels_Coal_(domestic),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (domestic) kWh (Net CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.33115,1.0,0.33115,co2_co2e_2014
368,Scope1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,Solid_fuels_Coal_(domestic),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (domestic) kWh (Net CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00461,265.0,1.7396226415094343e-05,n2o_co2e_2014
369,Scope1,Fuels,Solid fuels,Coal (domestic),,Tonnes,Solid_fuels_Coal_(domestic),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (domestic) tonnes,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2883.26,,2883.26,
370,Scope1,Fuels,Solid fuels,Coal (domestic),,Tonnes,Solid_fuels_Coal_(domestic),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (domestic) tonnes,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,214.6,28.0,7.664285714285714,ch4_co2e_2014
371,Scope1,Fuels,Solid fuels,Coal (domestic),,Tonnes,Solid_fuels_Coal_(domestic),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (domestic) tonnes,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2632.0,1.0,2632.0,co2_co2e_2014
372,Scope1,Fuels,Solid fuels,Coal (domestic),,Tonnes,Solid_fuels_Coal_(domestic),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (domestic) tonnes,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,36.66,265.0,0.13833962264150942,n2o_co2e_2014
373,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Gross CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.3644,,0.3644,
374,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Gross CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00085,28.0,3.0357142857142854e-05,ch4_co2e_2014
375,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Gross CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.36201,1.0,0.36201,co2_co2e_2014
376,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Gross CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00153,265.0,5.773584905660377e-06,n2o_co2e_2014
377,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Net CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.38358,,0.38358,
378,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Net CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0009,28.0,3.2142857142857144e-05,ch4_co2e_2014
379,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Net CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.38107,1.0,0.38107,co2_co2e_2014
380,Scope1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,Solid_fuels_Coking_coal,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coking coal kWh (Net CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00161,265.0,6.075471698113208e-06,n2o_co2e_2014
381,Scope1,Fuels,Solid fuels,Coking coal,,Tonnes,Solid_fuels_Coking_coal,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coking coal tonnes,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3222.04,,3222.04,
382,Scope1,Fuels,Solid fuels,Coking coal,,Tonnes,Solid_fuels_Coking_coal,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coking coal tonnes,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,7.56,28.0,0.26999999999999996,ch4_co2e_2014
383,Scope1,Fuels,Solid fuels,Coking coal,,Tonnes,Solid_fuels_Coking_coal,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coking coal tonnes,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3200.96,1.0,3200.96,co2_co2e_2014
384,Scope1,Fuels,Solid fuels,Coking coal,,Tonnes,Solid_fuels_Coking_coal,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coking coal tonnes,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,13.52,265.0,0.051018867924528304,n2o_co2e_2014
385,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Gross CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.34206,,0.34206,
386,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Gross CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00031,28.0,1.107142857142857e-05,ch4_co2e_2014
387,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Gross CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.34109,1.0,0.34109,co2_co2e_2014
388,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Gross CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00065,265.0,2.4528301886792453e-06,n2o_co2e_2014
389,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Net CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.36006,,0.36006,
390,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Net CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00033,28.0,1.1785714285714286e-05,ch4_co2e_2014
391,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Net CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.35904,1.0,0.35904,co2_co2e_2014
392,Scope1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,Solid_fuels_Petroleum_coke,kWh,kWh,https://www.wikidata.org/wiki/Q182098,Petroleum coke kWh (Net CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00069,265.0,2.60377358490566e-06,n2o_co2e_2014
393,Scope1,Fuels,Solid fuels,Petroleum coke,,Tonnes,Solid_fuels_Petroleum_coke,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Petroleum coke tonnes,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3397.79,,3397.79,
394,Scope1,Fuels,Solid fuels,Petroleum coke,,Tonnes,Solid_fuels_Petroleum_coke,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Petroleum coke tonnes,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3.1,28.0,0.11071428571428572,ch4_co2e_2014
395,Scope1,Fuels,Solid fuels,Petroleum coke,,Tonnes,Solid_fuels_Petroleum_coke,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Petroleum coke tonnes,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3388.18,1.0,3388.18,co2_co2e_2014
396,Scope1,Fuels,Solid fuels,Petroleum coke,,Tonnes,Solid_fuels_Petroleum_coke,tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Petroleum coke tonnes,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6.5,265.0,0.024528301886792454,n2o_co2e_2014
397,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Gross CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.31666,,0.31666,
398,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Gross CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9e-05,28.0,3.2142857142857143e-06,ch4_co2e_2014
399,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Gross CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.31478,1.0,0.31478,co2_co2e_2014
400,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Gross CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00179,265.0,6.754716981132075e-06,n2o_co2e_2014
401,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Net CV),kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.33333,,0.33333,
402,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Net CV),kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9e-05,28.0,3.2142857142857143e-06,ch4_co2e_2014
403,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Net CV),kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.33135,1.0,0.33135,co2_co2e_2014
404,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),kWh,kWh,https://www.wikidata.org/wiki/Q182098,Coal (electricity generation - home produced coal only) kWh (Net CV),kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00189,265.0,7.132075471698113e-06,n2o_co2e_2014
405,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (electricity generation - home produced coal only) tonnes,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2219.47,,2219.47,
406,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (electricity generation - home produced coal only) tonnes,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.6,28.0,0.02142857142857143,ch4_co2e_2014
407,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (electricity generation - home produced coal only) tonnes,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2206.3,1.0,2206.3,co2_co2e_2014
408,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,Solid_fuels_Coal_(electricity_generation_-_home_produced_coal_only),tonnes,tonnes,https://www.wikidata.org/wiki/Q191118,Coal (electricity generation - home produced coal only) tonnes,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,12.57,265.0,0.04743396226415095,n2o_co2e_2014
409,Scope1,Bioenergy,Biofuel,Bioethanol,,,Biofuel_Bioethanol,GJ,GJ,https://www.wikidata.org/wiki/Q1045111,Bioethanol GJ,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.39328,,0.39328,
410,Scope1,Bioenergy,Biofuel,Bioethanol,,,Biofuel_Bioethanol,kg,kg,https://www.wikidata.org/wiki/Q11570,Bioethanol kg,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01054,,0.01054,
411,Scope1,Bioenergy,Biofuel,Bioethanol,,,Biofuel_Bioethanol,litres,litres,https://www.wikidata.org/wiki/Q11582,Bioethanol litres,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00837,,0.00837,
412,Scope1,Bioenergy,Biofuel,Biodiesel,,,Biofuel_Biodiesel,GJ,GJ,https://www.wikidata.org/wiki/Q1045111,Biodiesel GJ,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5.00797,,5.00797,
413,Scope1,Bioenergy,Biofuel,Biodiesel,,,Biofuel_Biodiesel,kg,kg,https://www.wikidata.org/wiki/Q11570,Biodiesel kg,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1863,,0.1863,
414,Scope1,Bioenergy,Biofuel,Biodiesel,,,Biofuel_Biodiesel,litres,litres,https://www.wikidata.org/wiki/Q11582,Biodiesel litres,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1658,,0.1658,
415,Scope1,Bioenergy,Biofuel,Biomethane,,,Biofuel_Biomethane,GJ,GJ,https://www.wikidata.org/wiki/Q1045111,Biomethane GJ,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.10574,,0.10574,
416,Scope1,Bioenergy,Biofuel,Biomethane,,,Biofuel_Biomethane,kg,kg,https://www.wikidata.org/wiki/Q11570,Biomethane kg,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00518,,0.00518,
417,Scope1,Bioenergy,Biofuel,Biodiesel (from used cooking oil),,,Biofuel_Biodiesel_(from_used_cooking_oil),GJ,GJ,https://www.wikidata.org/wiki/Q1045111,Biodiesel (from used cooking oil) GJ,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5.00797,,5.00797,
418,Scope1,Bioenergy,Biofuel,Biodiesel (from used cooking oil),,,Biofuel_Biodiesel_(from_used_cooking_oil),kg,kg,https://www.wikidata.org/wiki/Q11570,Biodiesel (from used cooking oil) kg,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1863,,0.1863,
419,Scope1,Bioenergy,Biofuel,Biodiesel (from used cooking oil),,,Biofuel_Biodiesel_(from_used_cooking_oil),litres,litres,https://www.wikidata.org/wiki/Q11582,Biodiesel (from used cooking oil) litres,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1658,,0.1658,
420,Scope1,Bioenergy,Biofuel,Biodiesel (from tallow),,,Biofuel_Biodiesel_(from_tallow),GJ,GJ,https://www.wikidata.org/wiki/Q1045111,Biodiesel (from tallow) GJ,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5.00797,,5.00797,
421,Scope1,Bioenergy,Biofuel,Biodiesel (from tallow),,,Biofuel_Biodiesel_(from_tallow),kg,kg,https://www.wikidata.org/wiki/Q11570,Biodiesel (from tallow) kg,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2020-01-01T00:00:00,2020-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1863,,0.1863,
