id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG,emission_target_formula,emission_target,emission_target_wd,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2017,GWP,Value 2017,GWP_id
1631,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,HGVs_refrigerated_(all_diesel)_All_rigids,miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00054717696,28.0,1.9542034285714286e-05,ch4_co2e_2014
1632,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,HGVs_refrigerated_(all_diesel)_All_rigids,miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.5396180555757564,1.0,1.5396180555757564,co2_co2e_2014
1633,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,HGVs_refrigerated_(all_diesel)_All_rigids,miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01227929472,265.0,4.633696120754717e-05,n2o_co2e_2014
1634,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.7968025355121805,,0.7968025355121805,
1635,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00017,28.0,6.071428571428572e-06,ch4_co2e_2014
1636,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.7857125355121805,1.0,0.7857125355121805,co2_co2e_2014
1637,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01092,265.0,4.120754716981132e-05,n2o_co2e_2014
1638,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2823293797113149,,1.2823293797113149,
1639,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00027358848,28.0,9.771017142857143e-06,ch4_co2e_2014
1640,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2644817547513143,1.0,1.2644817547513143,co2_co2e_2014
1641,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01757403648,265.0,6.631711879245283e-05,n2o_co2e_2014
1642,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.9932335703684104,,0.9932335703684104,
1643,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00017,28.0,6.071428571428572e-06,ch4_co2e_2014
1644,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.9821435703684104,1.0,0.9821435703684104,co2_co2e_2014
1645,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01092,265.0,4.120754716981132e-05,n2o_co2e_2014
1646,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.5984544870709794,,1.5984544870709794,
1647,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00027358848,28.0,9.771017142857143e-06,ch4_co2e_2014
1648,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.5806068621109794,1.0,1.5806068621109794,co2_co2e_2014
1649,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01757403648,265.0,6.631711879245283e-05,n2o_co2e_2014
1650,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.189664605224641,,1.189664605224641,
1651,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00017,28.0,6.071428571428572e-06,ch4_co2e_2014
1652,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.1785746052246406,1.0,1.1785746052246406,co2_co2e_2014
1653,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01092,265.0,4.120754716981132e-05,n2o_co2e_2014
1654,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.914579594430644,,1.914579594430644,
1655,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00027358848,28.0,9.771017142857143e-06,ch4_co2e_2014
1656,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.896731969470644,1.0,1.896731969470644,co2_co2e_2014
1657,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01757403648,265.0,6.631711879245283e-05,n2o_co2e_2014
1658,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.9735881461002396,,0.9735881461002396,
1659,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00017,28.0,6.071428571428572e-06,ch4_co2e_2014
1660,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.9624981461002396,1.0,0.9624981461002396,co2_co2e_2014
1661,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01092,265.0,4.120754716981132e-05,n2o_co2e_2014
1662,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.566838241397544,,1.566838241397544,
1663,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00027358848,28.0,9.771017142857143e-06,ch4_co2e_2014
1664,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.548990616437544,1.0,1.548990616437544,co2_co2e_2014
1665,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,HGVs_refrigerated_(all_diesel)_Articulated_(>3.5_-_33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01757403648,265.0,6.631711879245283e-05,n2o_co2e_2014
1666,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.760361423021166,,0.760361423021166,
1667,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00019,28.0,6.785714285714286e-06,ch4_co2e_2014
1668,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.7480114230211661,1.0,0.7480114230211661,co2_co2e_2014
1669,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01216,265.0,4.588679245283019e-05,n2o_co2e_2014
1670,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2236830939705754,,1.2236830939705754,
1671,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00030577536,28.0,1.0920548571428572e-05,ch4_co2e_2014
1672,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2038076955705754,1.0,1.2038076955705754,co2_co2e_2014
1673,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01956962304,265.0,7.384763411320755e-05,n2o_co2e_2014
1674,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.009706299970048,,1.009706299970048,
1675,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00019,28.0,6.785714285714286e-06,ch4_co2e_2014
1676,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.997356299970048,1.0,0.997356299970048,co2_co2e_2014
1677,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01216,265.0,4.588679245283019e-05,n2o_co2e_2014
1678,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.6249647756189969,,1.6249647756189969,
1679,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00030577536,28.0,1.0920548571428572e-05,ch4_co2e_2014
1680,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.6050893772189967,1.0,1.6050893772189967,co2_co2e_2014
1681,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01956962304,265.0,7.384763411320755e-05,n2o_co2e_2014
1682,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.25903957300619,,1.25903957300619,
1683,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00019,28.0,6.785714285714286e-06,ch4_co2e_2014
1684,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.2466895730061902,1.0,1.2466895730061902,co2_co2e_2014
1685,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),km,https://www.wikidata.org/wiki/Q828224,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01216,265.0,4.588679245283019e-05,n2o_co2e_2014
1686,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.0262277825800745,,2.0262277825800745,
1687,Scope1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,HGVs_refrigerated_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00030577536,28.0,1.0920548571428572e-05,ch4_co2e_2014
