id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2017,Value 2017,GWP,GWP_id
11,Scope2,Energy,Agriculture - stationary combustion,Fuel oil,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,10.0,0.35714285714285715,28.0,ch4_co2e_2014
12,Scope2,Energy,Agriculture - stationary combustion,Gas oil,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,10.0,0.35714285714285715,28.0,ch4_co2e_2014
13,Scope2,Energy,Agriculture - stationary combustion,Natural gas,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5.0,0.17857142857142858,28.0,ch4_co2e_2014
14,Scope2,Energy,Agriculture - stationary combustion,Straw,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Straw,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3000000.0,107142.85714285714,28.0,ch4_co2e_2014
15,Scope2,Energy,Agriculture - stationary combustion,Vaporising oil,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Vaporising_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,10.0,0.35714285714285715,28.0,ch4_co2e_2014
16,Scope2,Energy,Agriculture - stationary combustion,Biomass,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Biomass,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,30.0,1.0714285714285714,28.0,ch4_co2e_2014
17,Scope2,Energy,Agriculture - stationary combustion,Biogas,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Biogas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
18,Scope2,Energy,Agriculture - stationary combustion,Burning oil,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Burning_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.6,0.0022641509433962265,265.0,n2o_co2e_2014
19,Scope2,Energy,Agriculture - stationary combustion,Coal,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Coal,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,25.0,0.09433962264150944,265.0,n2o_co2e_2014
20,Scope2,Energy,Agriculture - stationary combustion,Coke,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Coke,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,25.0,0.09433962264150944,265.0,n2o_co2e_2014
21,Scope2,Energy,Agriculture - stationary combustion,Fuel oil,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.6,0.0022641509433962265,265.0,n2o_co2e_2014
22,Scope2,Energy,Agriculture - stationary combustion,Natural gas,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
23,Scope2,Energy,Agriculture - stationary combustion,Straw,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Straw,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4.0,0.01509433962264151,265.0,n2o_co2e_2014
24,Scope2,Energy,Agriculture - stationary combustion,Vaporising oil,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Vaporising_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.6,0.0022641509433962265,265.0,n2o_co2e_2014
25,Scope2,Energy,Agriculture - stationary combustion,Biomass,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Biomass,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4.0,0.01509433962264151,265.0,n2o_co2e_2014
26,Scope2,Energy,Agriculture - stationary combustion,Biogas,,Agriculture/Forestry/Fishing:Stationary,Agriculture_-_stationary_combustion_Biogas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
27,Scope3,Memo,Aircraft - international take off and landing,Aviation spirit,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Aviation_spirit,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.8949e+20,1.8949e+20,1.0,co2asC_co2e_2014
28,Scope3,Memo,Aircraft - international take off and landing,Aviation turbine fuel,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Aviation_turbine_fuel,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.95604e+20,1.95604e+20,1.0,co2asC_co2e_2014
29,Scope3,Memo,Aircraft - international take off and landing,Aviation spirit,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Aviation_spirit,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6626001128000000.0,236642897428571.44,28.0,ch4_co2e_2014
30,Scope3,Memo,Aircraft - international take off and landing,Aviation turbine fuel,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Aviation_turbine_fuel,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,327621305100000.0,11700760896428.572,28.0,ch4_co2e_2014
31,Scope3,Memo,Aircraft - international take off and landing,Sustainable Aviation Fuel (SAF) - bio based,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Sustainable_Aviation_Fuel_(SAF)_-_bio_based,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,327675505300000.0,11702696617857.143,28.0,ch4_co2e_2014
32,Scope3,Memo,Aircraft - international take off and landing,Aviation spirit,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Aviation_spirit,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,222145031900000.0,838283139245.283,265.0,n2o_co2e_2014
33,Scope3,Memo,Aircraft - international take off and landing,Aviation turbine fuel,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Aviation_turbine_fuel,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,227711586900000.0,859289007169.8113,265.0,n2o_co2e_2014
34,Scope3,Memo,Aircraft - international take off and landing,Sustainable Aviation Fuel (SAF) - bio based,,Aviation_Bunkers,Aircraft_-_international_take_off_and_landing_Sustainable_Aviation_Fuel_(SAF)_-_bio_based,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,227711586900000.0,859289007169.8113,265.0,n2o_co2e_2014
35,Scope2,Energy,Shipping - coastal,Fuel oil,,Domestic_navigation,Shipping_-_coastal_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.08884e+20,2.08884e+20,1.0,co2asC_co2e_2014
36,Scope2,Energy,Shipping - coastal,Gas oil,,Domestic_navigation,Shipping_-_coastal_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.05399e+20,2.05399e+20,1.0,co2asC_co2e_2014
37,Scope2,Energy,Shipping - coastal,Fuel oil,,Domestic_navigation,Shipping_-_coastal_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,124672565300000.0,4452591617857.143,28.0,ch4_co2e_2014
38,Scope2,Energy,Shipping - coastal,Gas oil,,Domestic_navigation,Shipping_-_coastal_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,75327867430000.0,2690280979642.857,28.0,ch4_co2e_2014
39,Scope2,Energy,Shipping - coastal,Fuel oil,,Domestic_navigation,Shipping_-_coastal_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,365538591600000.0,1379390911698.1133,265.0,n2o_co2e_2014
40,Scope2,Energy,Shipping - coastal,Gas oil,,Domestic_navigation,Shipping_-_coastal_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,340674911800000.0,1285565704905.6604,265.0,n2o_co2e_2014
41,Scope2,Energy,Coke production,Blast furnace gas,,Manufacture_of_solid_fuels,Coke_production_Blast_furnace_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,7.53604e+20,7.53604e+20,1.0,co2asC_co2e_2014
42,Scope2,Energy,Coke production,Coke oven gas,,Manufacture_of_solid_fuels,Coke_production_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.14257e+20,1.14257e+20,1.0,co2asC_co2e_2014
43,Scope2,Energy,Coke production,Colliery methane,,Manufacture_of_solid_fuels,Coke_production_Colliery_methane,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.87148e+20,1.87148e+20,1.0,co2asC_co2e_2014
44,Scope2,Energy,Coke production,Natural gas,,Manufacture_of_solid_fuels,Coke_production_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.53812e+20,1.53812e+20,1.0,co2asC_co2e_2014
45,Scope2,Energy,Coke production,Blast furnace gas,,Manufacture_of_solid_fuels,Coke_production_Blast_furnace_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
46,Scope2,Energy,Coke production,Coke oven gas,,Manufacture_of_solid_fuels,Coke_production_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
47,Scope2,Energy,Coke production,Coke produced,,Solid_Fuel_Transformation,Coke_production_Coke_produced,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,26923816440000.0,961564872857.1428,28.0,ch4_co2e_2014
48,Scope2,Energy,Coke production,Colliery methane,,Manufacture_of_solid_fuels,Coke_production_Colliery_methane,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
49,Scope2,Energy,Coke production,Natural gas,,Manufacture_of_solid_fuels,Coke_production_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
50,Scope2,Energy,Coke production,Blast furnace gas,,Manufacture_of_solid_fuels,Coke_production_Blast_furnace_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
51,Scope2,Energy,Coke production,Coke oven gas,,Manufacture_of_solid_fuels,Coke_production_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
52,Scope2,Energy,Coke production,Colliery methane,,Manufacture_of_solid_fuels,Coke_production_Colliery_methane,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
53,Scope2,Energy,Coke production,Natural gas,,Manufacture_of_solid_fuels,Coke_production_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
54,Scope2,Energy,Collieries - combustion,Coal,,Other_energy_industries,Collieries_-_combustion_Coal,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,24889706000000.0,24889706000000.0,1.0,co2asC_co2e_2014
55,Scope2,Energy,Collieries - combustion,Coke oven gas,,Other_energy_industries,Collieries_-_combustion_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.14257e+20,1.14257e+20,1.0,co2asC_co2e_2014
56,Scope2,Energy,Collieries - combustion,Colliery methane,,Other_energy_industries,Collieries_-_combustion_Colliery_methane,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2017-01-01T00:00:00,2017-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.87148e+20,1.87148e+20,1.0,co2asC_co2e_2014
